Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2002","2002","kg/ha","2616.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2003","2003","kg/ha","3117.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2004","2004","kg/ha","2975.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2005","2005","kg/ha","3153.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2006","2006","kg/ha","3175.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2007","2007","kg/ha","3292.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2008","2008","kg/ha","3250.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2009","2009","kg/ha","3236.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2010","2010","kg/ha","3358.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2011","2011","kg/ha","3587.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2012","2012","kg/ha","3690.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2013","2013","kg/ha","3624.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2014","2014","kg/ha","3586.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2015","2015","kg/ha","3600.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2016","2016","kg/ha","3740.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2017","2017","kg/ha","3863.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2018","2018","kg/ha","3956.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2019","2019","kg/ha","4083.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2020","2020","kg/ha","4075.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2021","2021","kg/ha","4196.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2022","2022","kg/ha","4257.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2023","2023","kg/ha","4322.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1961","1961","kg/ha","454.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1962","1962","kg/ha","454.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1963","1963","kg/ha","444.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1964","1964","kg/ha","444.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1965","1965","kg/ha","434.8","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1966","1966","kg/ha","434.8","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1967","1967","kg/ha","444.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1968","1968","kg/ha","444.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1969","1969","kg/ha","437.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1970","1970","kg/ha","437.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1971","1971","kg/ha","437.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1972","1972","kg/ha","823.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1973","1973","kg/ha","812.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1974","1974","kg/ha","761.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1975","1975","kg/ha","978.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1976","1976","kg/ha","984","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1977","1977","kg/ha","938.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1978","1978","kg/ha","977.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1979","1979","kg/ha","568.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1980","1980","kg/ha","727","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1981","1981","kg/ha","741.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1982","1982","kg/ha","637.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1983","1983","kg/ha","734.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1984","1984","kg/ha","768.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1985","1985","kg/ha","764.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1986","1986","kg/ha","583.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1987","1987","kg/ha","582.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1988","1988","kg/ha","892.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1989","1989","kg/ha","801.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1990","1990","kg/ha","1014.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1991","1991","kg/ha","782.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1992","1992","kg/ha","894.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1993","1993","kg/ha","1085.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1994","1994","kg/ha","910.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1995","1995","kg/ha","1012.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1996","1996","kg/ha","1031.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1997","1997","kg/ha","1078.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1998","1998","kg/ha","1100.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","1999","1999","kg/ha","1138","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2000","2000","kg/ha","822.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2001","2001","kg/ha","940","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2002","2002","kg/ha","762.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2003","2003","kg/ha","1192.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2004","2004","kg/ha","908.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2005","2005","kg/ha","1073.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2006","2006","kg/ha","1062.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2007","2007","kg/ha","1235.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2008","2008","kg/ha","1041.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2009","2009","kg/ha","1023.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2010","2010","kg/ha","1333","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2011","2011","kg/ha","1199.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2012","2012","kg/ha","1353","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2013","2013","kg/ha","1012.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2014","2014","kg/ha","935.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2015","2015","kg/ha","734.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2016","2016","kg/ha","1177","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2017","2017","kg/ha","1176.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2018","2018","kg/ha","1058.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2019","2019","kg/ha","1191.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2020","2020","kg/ha","920.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2021","2021","kg/ha","976.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2022","2022","kg/ha","1069.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2023","2023","kg/ha","1145.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1961","1961","kg/ha","850.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1962","1962","kg/ha","889.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1963","1963","kg/ha","792.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1964","1964","kg/ha","729.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1965","1965","kg/ha","913.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1966","1966","kg/ha","826.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1967","1967","kg/ha","887.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1968","1968","kg/ha","1102.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1969","1969","kg/ha","1168.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1970","1970","kg/ha","1208.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1971","1971","kg/ha","1306.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1972","1972","kg/ha","1379.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1973","1973","kg/ha","1270.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1974","1974","kg/ha","1171.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1975","1975","kg/ha","1338.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1976","1976","kg/ha","1410.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1977","1977","kg/ha","1386.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1978","1978","kg/ha","1479.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1979","1979","kg/ha","1568.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1980","1980","kg/ha","1435.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1981","1981","kg/ha","1629.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1982","1982","kg/ha","1691.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1983","1983","kg/ha","1815.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1984","1984","kg/ha","1843.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1985","1985","kg/ha","1870.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1986","1986","kg/ha","2046","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1987","1987","kg/ha","1916.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1988","1988","kg/ha","2001.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1989","1989","kg/ha","2244.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1990","1990","kg/ha","2121.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1991","1991","kg/ha","2281.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1992","1992","kg/ha","2394","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1993","1993","kg/ha","2326.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1994","1994","kg/ha","2379.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1995","1995","kg/ha","2559","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1996","1996","kg/ha","2482.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1997","1997","kg/ha","2678.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1998","1998","kg/ha","2485.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","1999","1999","kg/ha","2590.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2000","2000","kg/ha","2778.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2001","2001","kg/ha","2708.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2002","2002","kg/ha","2762.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2003","2003","kg/ha","2610","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2004","2004","kg/ha","2713.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2005","2005","kg/ha","2601.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2006","2006","kg/ha","2618.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2007","2007","kg/ha","2707.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2008","2008","kg/ha","2802.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2009","2009","kg/ha","2907.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2010","2010","kg/ha","2839.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2011","2011","kg/ha","2988.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2012","2012","kg/ha","3177.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2013","2013","kg/ha","3153.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2014","2014","kg/ha","3145.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2015","2015","kg/ha","2749.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2016","2016","kg/ha","3033.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2017","2017","kg/ha","3199.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2018","2018","kg/ha","3368.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2019","2019","kg/ha","3533.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2020","2020","kg/ha","3439.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2021","2021","kg/ha","3520.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2022","2022","kg/ha","3537.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2023","2023","kg/ha","3520.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1961","1961","kg/ha","3288.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1962","1962","kg/ha","2912.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1963","1963","kg/ha","3294.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1964","1964","kg/ha","3690.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1965","1965","kg/ha","3227.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1966","1966","kg/ha","3553.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1967","1967","kg/ha","3796.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1968","1968","kg/ha","4126.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1969","1969","kg/ha","4523.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1970","1970","kg/ha","4634.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1971","1971","kg/ha","4848.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1972","1972","kg/ha","5320.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1973","1973","kg/ha","5610.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1974","1974","kg/ha","5594.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1975","1975","kg/ha","5862.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1976","1976","kg/ha","5986.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1977","1977","kg/ha","6508.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1978","1978","kg/ha","6640.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1979","1979","kg/ha","6617.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1980","1980","kg/ha","6771.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1981","1981","kg/ha","7281.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1982","1982","kg/ha","6750.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1983","1983","kg/ha","6824","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1984","1984","kg/ha","6945.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1985","1985","kg/ha","6888.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1986","1986","kg/ha","7543.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1987","1987","kg/ha","7501.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1988","1988","kg/ha","7464.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1989","1989","kg/ha","7907.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1990","1990","kg/ha","7637.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1991","1991","kg/ha","7262.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1992","1992","kg/ha","8659.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1993","1993","kg/ha","8661.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1994","1994","kg/ha","8223.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1995","1995","kg/ha","8969.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1996","1996","kg/ha","9332.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1997","1997","kg/ha","9627","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1998","1998","kg/ha","9321.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","1999","1999","kg/ha","9744.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2000","2000","kg/ha","9527.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2001","2001","kg/ha","9513.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2002","2002","kg/ha","9491.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2003","2003","kg/ha","7481.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2004","2004","kg/ha","9497.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2005","2005","kg/ha","9367.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2006","2006","kg/ha","8728.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2007","2007","kg/ha","9312","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2008","2008","kg/ha","9572.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2009","2009","kg/ha","8604.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2010","2010","kg/ha","9167.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2011","2011","kg/ha","9803.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2012","2012","kg/ha","8032.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2013","2013","kg/ha","8698.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2014","2014","kg/ha","10620.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","9725.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","10351.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","9366.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","10485.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","9985.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","11268.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","10329.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","8332.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","10730.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1961","1961","kg/ha","5677.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1962","1962","kg/ha","5596.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1963","1963","kg/ha","4903.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1964","1964","kg/ha","5216.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1965","1965","kg/ha","4025","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1966","1966","kg/ha","4687","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1967","1967","kg/ha","5182.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1968","1968","kg/ha","4167.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1969","1969","kg/ha","5100.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1970","1970","kg/ha","4732.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1971","1971","kg/ha","5096.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1972","1972","kg/ha","4096.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1973","1973","kg/ha","5409.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1974","1974","kg/ha","5467.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1975","1975","kg/ha","5695","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1976","1976","kg/ha","4850.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1977","1977","kg/ha","3673.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1978","1978","kg/ha","4955.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","1979","1979","kg/ha","6034.8","A","Official figure",""
